timestamp,target,cmi,level,error,authority,emotional,logical,statistical,hype,clickbait,propaganda,fear,enemy_frame,disclaimer_exploit,anonymous_authority,naked_number
2026-03-21 22:33:55,https://www.g-ms.co.jp/blog/alternative-medicine/,52.6,MEDIUM,,1.0,0.092,1.0,1.0,0.442,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2026-03-21 22:33:56,https://gmcl.jp/selftreatment/,31.1,LOW,,0.838,0.524,1.0,0.0,0.0,0.0,0.0,0.838,0.0,0.0,0.0,0.0
2026-03-21 22:33:56,https://www.cancer-support.net/integrated-medicine/,51.2,MEDIUM,,0.985,0.287,0.492,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2026-03-21 22:33:56,https://ameblo.jp/malanmalan2025/entry-12902156102.html,12.0,LOW,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-21 22:33:56,https://laviestella.co.jp/magazine/lightworker/,49.9,MEDIUM,,1.0,1.0,0.271,1.0,0.0,0.0,0.0,0.217,0.0,0.0,0.0,1.0
2026-03-21 22:33:57,https://nihon-homeopathy.net/selfcare/remedy/42essential.htm,37.5,MEDIUM,,1.0,0.179,1.0,0.179,0.0,0.0,0.0,0.0,0.806,0.0,0.0,1.0
2026-03-21 22:33:59,https://homoeopathy-center.org/thought/encounter/,20.0,LOW,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-21 22:34:01,https://www.jpsh.jp/%E3%83%9B%E3%83%A1%E3%82%AA%E3%83%91%E3%82%B7%E3%83%BC%E3%81%A8%E3%81%AF/q-a/,44.0,MEDIUM,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-03-21 22:34:01,https://1study.jp/life-changes-17-minutes-earth-is-not-round-earth-plane-theory-the-mysteries-of-flateras/ishii/,40.3,MEDIUM,,1.0,0.469,1.0,0.188,0.675,0.0,1.0,0.0,0.281,0.0,0.0,0.0
2026-03-21 22:34:02,https://michirich.co.jp/flat-earth/,47.6,MEDIUM,,0.417,0.869,1.0,0.0,0.834,0.0,1.0,0.417,0.521,0.0,0.0,1.0
2026-03-21 22:34:03,https://ginza-rengadori.com/blog/post-1008/,28.0,LOW,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-21 22:34:03,https://stressfree.jp/column/1886/,36.9,MEDIUM,,0.518,0.0,1.0,1.0,0.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-21 22:34:04,https://comlabollc.co.jp/blog/2025/09/11/%E6%B3%A2%E5%8B%95%E3%81%8C%E9%AB%98%E3%81%84%E3%81%A8%E3%81%A9%E3%81%86%E3%81%AA%E3%82%8B%EF%BD%9C%E6%B3%A2%E5%8B%95%E3%81%AE%E3%82%B9%E3%83%94%E3%83%AA%E3%83%81%E3%83%A5%E3%82%A2%E3%83%AB%E3%81%AA%E6%84%8F%E5%91%B3/,0.0,LOW,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-21 22:34:04,https://go2senkyo.com/seijika/184898/posts/1086492,52.3,MEDIUM,,0.394,0.0,1.0,1.0,0.444,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2026-03-21 22:34:05,https://hikiyoselife.jpn.org/hikiyose-money-easy/,44.3,MEDIUM,,0.0,1.0,1.0,1.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,1.0
